0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.133344650268554688e-02,2.899999999999999800e-01,2.500000000000000000e-01,0.000000000000000000e+00
6.043100357055664062e-02,5.400000000000000355e-01,4.199999999999999845e-01,-1.000000000000000021e-02
8.917737007141113281e-02,7.600000000000000089e-01,5.400000000000000355e-01,-2.999999999999999889e-02
1.223294734954833984e-01,9.899999999999999911e-01,6.199999999999999956e-01,-7.000000000000000666e-02
1.498088836669921875e-01,1.169999999999999929e+00,6.600000000000000311e-01,-8.999999999999999667e-02
1.789021492004394531e-01,1.340000000000000080e+00,6.899999999999999467e-01,-1.199999999999999956e-01
2.072339057922363281e-01,1.500000000000000000e+00,6.999999999999999556e-01,-1.499999999999999944e-01
2.361276149749755859e-01,1.659999999999999920e+00,6.999999999999999556e-01,-1.799999999999999933e-01
2.678506374359130859e-01,1.810000000000000053e+00,6.899999999999999467e-01,-2.000000000000000111e-01
2.975664138793945312e-01,1.949999999999999956e+00,6.800000000000000488e-01,-2.200000000000000011e-01
3.263666629791259766e-01,2.080000000000000071e+00,6.700000000000000400e-01,-2.399999999999999911e-01
3.547742366790771484e-01,2.200000000000000178e+00,6.600000000000000311e-01,-2.600000000000000089e-01
3.835937976837158203e-01,2.319999999999999840e+00,6.400000000000000133e-01,-2.700000000000000178e-01
4.157912731170654297e-01,2.439999999999999947e+00,6.199999999999999956e-01,-2.899999999999999800e-01
4.456877708435058594e-01,2.549999999999999822e+00,6.099999999999999867e-01,-3.099999999999999978e-01
4.781997203826904297e-01,2.649999999999999911e+00,5.899999999999999689e-01,-3.200000000000000067e-01
5.031569004058837891e-01,2.750000000000000000e+00,5.699999999999999512e-01,-3.300000000000000155e-01
5.346486568450927734e-01,2.839999999999999858e+00,5.500000000000000444e-01,-3.300000000000000155e-01
5.637176036834716797e-01,2.930000000000000160e+00,5.300000000000000266e-01,-3.400000000000000244e-01
5.929594039916992188e-01,3.009999999999999787e+00,5.200000000000000178e-01,-3.499999999999999778e-01
6.256124973297119141e-01,3.100000000000000089e+00,5.000000000000000000e-01,-3.499999999999999778e-01
6.581437587738037109e-01,3.180000000000000160e+00,4.799999999999999822e-01,-3.499999999999999778e-01
6.862847805023193359e-01,3.250000000000000000e+00,4.600000000000000200e-01,-3.499999999999999778e-01
7.130892276763916016e-01,3.310000000000000053e+00,4.500000000000000111e-01,-3.499999999999999778e-01
7.432096004486083984e-01,3.379999999999999893e+00,4.299999999999999933e-01,-3.499999999999999778e-01
7.731385231018066406e-01,3.450000000000000178e+00,4.199999999999999845e-01,-3.499999999999999778e-01
8.055965900421142578e-01,3.509999999999999787e+00,4.099999999999999756e-01,-3.499999999999999778e-01
8.348772525787353516e-01,3.569999999999999840e+00,3.900000000000000133e-01,-3.400000000000000244e-01
8.682870864868164062e-01,3.620000000000000107e+00,3.800000000000000044e-01,-3.400000000000000244e-01
8.993504047393798828e-01,3.680000000000000160e+00,3.599999999999999867e-01,-3.400000000000000244e-01
9.288918972015380859e-01,3.729999999999999982e+00,3.499999999999999778e-01,-3.400000000000000244e-01
9.560663700103759766e-01,3.770000000000000018e+00,3.400000000000000244e-01,-3.300000000000000155e-01
9.860694408416748047e-01,3.819999999999999840e+00,3.300000000000000155e-01,-3.200000000000000067e-01
1.016966819763183594e+00,3.870000000000000107e+00,3.200000000000000067e-01,-3.099999999999999978e-01
1.047356843948364258e+00,3.910000000000000142e+00,3.099999999999999978e-01,-3.099999999999999978e-01
1.079799413681030273e+00,3.950000000000000178e+00,2.999999999999999889e-01,-2.999999999999999889e-01
1.109974861145019531e+00,3.990000000000000213e+00,2.899999999999999800e-01,-2.899999999999999800e-01
1.141717433929443359e+00,4.019999999999999574e+00,2.800000000000000266e-01,-2.800000000000000266e-01
1.174707889556884766e+00,4.059999999999999609e+00,2.700000000000000178e-01,-2.700000000000000178e-01
1.202481269836425781e+00,4.099999999999999645e+00,2.600000000000000089e-01,-2.600000000000000089e-01
1.231720685958862305e+00,4.129999999999999893e+00,2.500000000000000000e-01,-2.500000000000000000e-01
1.263911247253417969e+00,4.160000000000000142e+00,2.399999999999999911e-01,-2.399999999999999911e-01
1.295270919799804688e+00,4.190000000000000391e+00,2.300000000000000100e-01,-2.300000000000000100e-01
1.325689315795898438e+00,4.209999999999999964e+00,2.200000000000000011e-01,-2.200000000000000011e-01
1.354520797729492188e+00,4.240000000000000213e+00,2.200000000000000011e-01,-2.200000000000000011e-01
1.379575490951538086e+00,4.259999999999999787e+00,2.099999999999999922e-01,-2.099999999999999922e-01
1.411843776702880859e+00,4.290000000000000036e+00,2.000000000000000111e-01,-2.000000000000000111e-01
1.440702199935913086e+00,4.309999999999999609e+00,2.000000000000000111e-01,-2.000000000000000111e-01
1.472707986831665039e+00,4.339999999999999858e+00,1.900000000000000022e-01,-1.900000000000000022e-01
1.501769781112670898e+00,4.349999999999999645e+00,1.799999999999999933e-01,-1.799999999999999933e-01
1.527908802032470703e+00,4.370000000000000107e+00,1.799999999999999933e-01,-1.799999999999999933e-01
1.557379961013793945e+00,4.389999999999999680e+00,1.700000000000000122e-01,-1.700000000000000122e-01
