0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.991294860839843750e-02,1.700000000000000122e-01,1.499999999999999944e-01,0.000000000000000000e+00
6.055617332458496094e-02,3.200000000000000067e-01,2.399999999999999911e-01,-1.000000000000000021e-02
9.351706504821777344e-02,4.699999999999999734e-01,3.200000000000000067e-01,-2.000000000000000042e-02
1.182806491851806641e-01,5.799999999999999600e-01,3.599999999999999867e-01,-4.000000000000000083e-02
1.511721611022949219e-01,6.999999999999999556e-01,3.900000000000000133e-01,-5.999999999999999778e-02
1.810712814331054688e-01,8.199999999999999512e-01,4.099999999999999756e-01,-8.000000000000000167e-02
2.166452407836914062e-01,9.200000000000000400e-01,4.099999999999999756e-01,-8.999999999999999667e-02
2.476980686187744141e-01,1.030000000000000027e+00,4.199999999999999845e-01,-1.100000000000000006e-01
2.774302959442138672e-01,1.110000000000000098e+00,4.099999999999999756e-01,-1.199999999999999956e-01
3.063626289367675781e-01,1.189999999999999947e+00,4.000000000000000222e-01,-1.400000000000000133e-01
3.371284008026123047e-01,1.270000000000000018e+00,4.000000000000000222e-01,-1.600000000000000033e-01
3.677549362182617188e-01,1.350000000000000089e+00,3.900000000000000133e-01,-1.499999999999999944e-01
3.967010974884033203e-01,1.419999999999999929e+00,3.800000000000000044e-01,-1.700000000000000122e-01
4.269421100616455078e-01,1.500000000000000000e+00,3.699999999999999956e-01,-1.799999999999999933e-01
4.548435211181640625e-01,1.550000000000000044e+00,3.499999999999999778e-01,-1.900000000000000022e-01
4.846208095550537109e-01,1.600000000000000089e+00,3.400000000000000244e-01,-1.900000000000000022e-01
5.146541595458984375e-01,1.669999999999999929e+00,3.300000000000000155e-01,-2.000000000000000111e-01
5.440964698791503906e-01,1.719999999999999973e+00,3.200000000000000067e-01,-2.000000000000000111e-01
5.714161396026611328e-01,1.770000000000000018e+00,3.099999999999999978e-01,-2.000000000000000111e-01
5.984909534454345703e-01,1.810000000000000053e+00,2.999999999999999889e-01,-2.200000000000000011e-01
6.279950141906738281e-01,1.850000000000000089e+00,2.899999999999999800e-01,-2.099999999999999922e-01
6.575071811676025391e-01,1.909999999999999920e+00,2.800000000000000266e-01,-2.099999999999999922e-01
6.868402957916259766e-01,1.949999999999999956e+00,2.700000000000000178e-01,-2.200000000000000011e-01
7.123389244079589844e-01,1.989999999999999991e+00,2.600000000000000089e-01,-2.099999999999999922e-01
7.446706295013427734e-01,2.029999999999999805e+00,2.600000000000000089e-01,-2.099999999999999922e-01
7.732725143432617188e-01,2.049999999999999822e+00,2.399999999999999911e-01,-2.099999999999999922e-01
8.019556999206542969e-01,2.100000000000000089e+00,2.399999999999999911e-01,-2.099999999999999922e-01
8.269834518432617188e-01,2.129999999999999893e+00,2.300000000000000100e-01,-2.099999999999999922e-01
8.558852672576904297e-01,2.169999999999999929e+00,2.300000000000000100e-01,-2.099999999999999922e-01
8.867766857147216797e-01,2.189999999999999947e+00,2.200000000000000011e-01,-2.099999999999999922e-01
9.143493175506591797e-01,2.220000000000000195e+00,2.099999999999999922e-01,-2.099999999999999922e-01
9.435279369354248047e-01,2.250000000000000000e+00,2.099999999999999922e-01,-2.000000000000000111e-01
9.740447998046875000e-01,2.279999999999999805e+00,2.000000000000000111e-01,-1.900000000000000022e-01
1.001022338867187500e+00,2.310000000000000053e+00,2.000000000000000111e-01,-1.900000000000000022e-01
